age,education,occupation,gender,hours-per-week,income
18,10th,Other-service,Female,20,<=50K
41,Some-college,Sales,Female,40,<=50K
27,Some-college,Exec-managerial,Female,40,<=50K
71,1st-4th,Craft-repair,Female,28,<=50K
25,12th,Machine-op-inspct,Male,40,<=50K
73,HS-grad,Other-service,Female,20,<=50K
45,Some-college,Other-service,Male,40,<=50K
25,Some-college,Sales,Male,40,>50K
50,HS-grad,Prof-specialty,Female,16,<=50K
44,HS-grad,Transport-moving,Male,40,<=50K
44,Assoc-voc,Protective-serv,Female,40,<=50K
49,HS-grad,Craft-repair,Male,45,>50K
44,Some-college,Exec-managerial,Male,45,>50K
42,HS-grad,Adm-clerical,Female,40,<=50K
20,HS-grad,Priv-house-serv,Female,45,<=50K
66,HS-grad,Tech-support,Female,18,<=50K
19,Some-college,Exec-managerial,Male,15,<=50K
60,Some-college,Craft-repair,Male,55,<=50K
46,Assoc-voc,Prof-specialty,Male,40,<=50K
42,Assoc-voc,Craft-repair,Male,35,<=50K
59,Some-college,Exec-managerial,Female,52,<=50K
58,Assoc-acdm,Exec-managerial,Male,60,>50K
47,HS-grad,Adm-clerical,Female,40,<=50K
58,Some-college,Tech-support,Male,36,<=50K
69,Bachelors,?,Male,40,>50K
17,10th,?,Female,40,<=50K
19,11th,Farming-fishing,Male,24,<=50K
28,Some-college,Tech-support,Male,70,<=50K
37,HS-grad,Prof-specialty,Female,40,<=50K
30,HS-grad,Craft-repair,Male,50,<=50K
36,Some-college,Prof-specialty,Male,40,<=50K
45,11th,Transport-moving,Male,76,>50K
59,7th-8th,Other-service,Female,99,<=50K
45,Some-college,Handlers-cleaners,Male,40,<=50K
53,Doctorate,Prof-specialty,Female,40,>50K
37,HS-grad,Sales,Female,40,<=50K
26,Some-college,Sales,Female,40,<=50K
53,9th,Craft-repair,Male,40,<=50K
44,HS-grad,Other-service,Female,15,<=50K
27,Bachelors,Craft-repair,Male,40,<=50K
22,Some-college,Craft-repair,Male,40,<=50K
41,HS-grad,Transport-moving,Male,40,<=50K
53,HS-grad,Machine-op-inspct,Male,40,<=50K
58,HS-grad,Exec-managerial,Male,40,<=50K
34,12th,?,Female,53,<=50K
32,Bachelors,Prof-specialty,Male,60,>50K
32,Some-college,Handlers-cleaners,Male,38,<=50K
47,Masters,Prof-specialty,Female,40,>50K
27,HS-grad,Farming-fishing,Male,40,<=50K
25,Some-college,Handlers-cleaners,Male,40,<=50K
40,10th,Machine-op-inspct,Female,40,<=50K
36,Some-college,Sales,Male,92,<=50K
23,HS-grad,Transport-moving,Male,40,<=50K
44,9th,Machine-op-inspct,Male,40,<=50K
19,HS-grad,Craft-repair,Male,60,<=50K
42,Bachelors,Sales,Male,40,<=50K
60,Some-college,Farming-fishing,Male,15,<=50K
41,HS-grad,Sales,Male,45,>50K
45,HS-grad,Transport-moving,Female,40,<=50K
67,5th-6th,?,Male,49,<=50K
36,Bachelors,Transport-moving,Male,48,<=50K
52,Masters,Prof-specialty,Female,40,<=50K
28,Doctorate,Adm-clerical,Male,18,<=50K
83,HS-grad,Sales,Male,20,<=50K
17,11th,Other-service,Male,20,<=50K
27,Assoc-voc,Craft-repair,Male,40,<=50K
35,Assoc-voc,Farming-fishing,Male,60,<=50K
40,Some-college,Adm-clerical,Female,40,<=50K
23,Assoc-acdm,Sales,Female,25,<=50K
51,11th,Handlers-cleaners,Male,40,<=50K
51,1st-4th,Other-service,Male,54,<=50K
82,10th,?,Male,20,<=50K
28,HS-grad,Exec-managerial,Female,45,<=50K
53,HS-grad,Other-service,Male,50,>50K
29,Bachelors,Adm-clerical,Female,35,<=50K
19,HS-grad,Craft-repair,Male,45,<=50K
30,Bachelors,Sales,Female,50,<=50K
23,7th-8th,Machine-op-inspct,Female,40,<=50K
66,Bachelors,Sales,Male,15,>50K
27,11th,Craft-repair,Male,40,<=50K
35,HS-grad,Machine-op-inspct,Male,40,<=50K
17,12th,Handlers-cleaners,Male,15,<=50K
27,HS-grad,Machine-op-inspct,Male,40,<=50K
27,Prof-school,Prof-specialty,Male,50,<=50K
44,Bachelors,Protective-serv,Female,40,>50K
64,HS-grad,Transport-moving,Male,16,<=50K
62,HS-grad,Sales,Female,15,<=50K
26,Some-college,Sales,Male,40,<=50K
40,HS-grad,Machine-op-inspct,Male,40,<=50K
40,Doctorate,Prof-specialty,Male,40,>50K
35,HS-grad,Adm-clerical,Female,40,<=50K
25,Bachelors,Prof-specialty,Male,40,<=50K
52,Some-college,Adm-clerical,Female,24,<=50K
46,Some-college,Adm-clerical,Female,40,>50K
30,HS-grad,Craft-repair,Male,40,<=50K
52,Some-college,Exec-managerial,Male,40,>50K
28,HS-grad,Transport-moving,Male,40,<=50K
17,10th,Other-service,Female,25,<=50K
46,Some-college,Other-service,Female,40,<=50K
45,Bachelors,Exec-managerial,Male,40,>50K
21,Some-college,Prof-specialty,Female,32,<=50K
18,HS-grad,Other-service,Female,40,<=50K
17,11th,Other-service,Male,15,<=50K
90,Some-college,Sales,Female,37,<=50K
23,Some-college,Craft-repair,Male,40,<=50K
41,Bachelors,Prof-specialty,Male,40,>50K
19,Some-college,Farming-fishing,Male,50,<=50K
69,HS-grad,Transport-moving,Male,40,<=50K
23,Assoc-acdm,Exec-managerial,Female,32,<=50K
28,Some-college,Tech-support,Male,54,<=50K
37,Assoc-acdm,Sales,Male,45,>50K
57,HS-grad,Sales,Male,30,<=50K
30,Some-college,Protective-serv,Male,40,<=50K
48,HS-grad,Adm-clerical,Female,40,<=50K
73,HS-grad,Other-service,Female,32,<=50K
25,5th-6th,Machine-op-inspct,Male,40,<=50K
33,Masters,Exec-managerial,Male,40,>50K
36,HS-grad,Machine-op-inspct,Male,40,<=50K
28,HS-grad,Craft-repair,Male,40,<=50K
57,HS-grad,Other-service,Female,40,<=50K
31,Some-college,Other-service,Female,40,<=50K
35,9th,?,Male,38,<=50K
40,HS-grad,Other-service,Female,48,<=50K
32,Some-college,Prof-specialty,Female,40,<=50K
35,Bachelors,?,Male,40,<=50K
26,HS-grad,Adm-clerical,Female,40,<=50K
27,Some-college,Sales,Female,40,<=50K
17,10th,Other-service,Female,18,<=50K
29,Some-college,Craft-repair,Female,40,<=50K
18,11th,Other-service,Female,30,<=50K
20,Some-college,Sales,Male,30,<=50K
69,HS-grad,?,Male,24,<=50K
18,Some-college,Other-service,Female,40,<=50K
56,HS-grad,Other-service,Female,40,<=50K
40,Some-college,Other-service,Female,8,<=50K
46,Some-college,Exec-managerial,Male,40,<=50K
41,12th,Protective-serv,Male,40,<=50K
53,Some-college,Exec-managerial,Female,40,<=50K
50,Masters,Exec-managerial,Male,50,>50K
23,11th,Handlers-cleaners,Male,50,<=50K
40,Bachelors,Exec-managerial,Male,40,>50K
54,Some-college,Transport-moving,Male,40,>50K
45,Some-college,Exec-managerial,Female,40,<=50K
53,HS-grad,Transport-moving,Male,40,>50K
17,11th,?,Male,20,<=50K
50,Bachelors,Exec-managerial,Female,40,>50K
22,Bachelors,?,Male,25,<=50K
30,Bachelors,Other-service,Male,40,<=50K
40,Bachelors,Craft-repair,Male,40,<=50K
36,Masters,Prof-specialty,Male,40,<=50K
25,Assoc-acdm,Sales,Male,50,<=50K
29,HS-grad,Machine-op-inspct,Male,40,<=50K
29,Bachelors,Farming-fishing,Male,50,<=50K
22,Bachelors,Sales,Female,40,<=50K
56,Bachelors,Prof-specialty,Female,50,<=50K
60,Masters,Exec-managerial,Male,40,>50K
37,HS-grad,Machine-op-inspct,Male,50,<=50K
53,7th-8th,Machine-op-inspct,Female,40,<=50K
23,Some-college,Adm-clerical,Female,20,<=50K
18,HS-grad,Priv-house-serv,Female,10,<=50K
36,Some-college,Sales,Female,45,<=50K
67,HS-grad,Exec-managerial,Male,50,>50K
31,HS-grad,Handlers-cleaners,Male,60,<=50K
26,Bachelors,Sales,Male,48,>50K
18,11th,Adm-clerical,Female,20,<=50K
45,Masters,Prof-specialty,Female,40,<=50K
64,11th,Sales,Male,40,<=50K
26,HS-grad,Sales,Female,38,<=50K
53,Some-college,Prof-specialty,Female,40,<=50K
27,HS-grad,Handlers-cleaners,Male,28,<=50K
32,Some-college,Machine-op-inspct,Male,40,<=50K
49,HS-grad,Exec-managerial,Female,30,>50K
59,10th,Craft-repair,Male,40,>50K
44,Masters,Prof-specialty,Male,55,>50K
61,HS-grad,Farming-fishing,Male,60,<=50K
41,HS-grad,?,Female,40,<=50K
46,HS-grad,Adm-clerical,Female,37,<=50K
32,HS-grad,Adm-clerical,Male,40,<=50K
29,HS-grad,Sales,Female,35,<=50K
48,Masters,Exec-managerial,Male,40,<=50K
32,Some-college,Exec-managerial,Female,30,<=50K
21,HS-grad,Handlers-cleaners,Female,35,<=50K
50,Prof-school,Prof-specialty,Male,50,>50K
44,Masters,Prof-specialty,Male,44,>50K
51,HS-grad,Adm-clerical,Female,40,<=50K
42,HS-grad,Craft-repair,Male,40,>50K
27,Bachelors,Protective-serv,Female,40,<=50K
70,HS-grad,Exec-managerial,Male,3,<=50K
33,HS-grad,Exec-managerial,Female,40,<=50K
65,HS-grad,Farming-fishing,Male,60,>50K
39,Masters,Adm-clerical,Male,40,<=50K
32,HS-grad,Craft-repair,Male,40,<=50K
30,Some-college,Prof-specialty,Female,40,<=50K
43,Some-college,Exec-managerial,Male,40,<=50K
31,9th,Other-service,Male,40,<=50K
64,Bachelors,Adm-clerical,Female,40,<=50K
37,Some-college,Protective-serv,Male,52,<=50K
49,HS-grad,Sales,Male,40,<=50K
29,11th,Machine-op-inspct,Male,48,<=50K
35,HS-grad,Exec-managerial,Male,40,<=50K
37,Assoc-acdm,Prof-specialty,Male,45,<=50K
42,Masters,Prof-specialty,Male,50,>50K
21,Some-college,?,Male,40,<=50K
23,Assoc-acdm,Sales,Male,40,<=50K
35,HS-grad,Other-service,Female,40,<=50K
29,Assoc-voc,Protective-serv,Male,40,>50K
23,Some-college,Other-service,Female,25,<=50K
21,Some-college,Other-service,Female,20,<=50K
45,Bachelors,Prof-specialty,Male,40,<=50K
24,Bachelors,?,Male,50,<=50K
38,HS-grad,Handlers-cleaners,Male,50,<=50K
28,10th,?,Female,38,<=50K
23,HS-grad,Sales,Female,48,<=50K
39,Bachelors,Sales,Male,60,<=50K
45,Masters,Exec-managerial,Male,50,>50K
68,Assoc-acdm,Exec-managerial,Female,43,<=50K
60,Assoc-voc,Prof-specialty,Male,40,>50K
38,Doctorate,Prof-specialty,Female,40,>50K
41,12th,Craft-repair,Male,40,<=50K
48,HS-grad,Craft-repair,Male,40,<=50K
33,HS-grad,Machine-op-inspct,Male,40,<=50K
48,Assoc-voc,Craft-repair,Male,40,<=50K
23,Some-college,Adm-clerical,Female,20,<=50K
26,9th,Craft-repair,Male,45,<=50K
55,Bachelors,Exec-managerial,Male,50,>50K
35,Masters,Prof-specialty,Male,75,<=50K
52,Some-college,Exec-managerial,Male,55,>50K
46,HS-grad,Adm-clerical,Female,38,<=50K
72,HS-grad,?,Male,1,<=50K
18,HS-grad,Other-service,Female,30,<=50K
62,HS-grad,Transport-moving,Male,40,<=50K
22,Some-college,Transport-moving,Female,30,<=50K
40,Some-college,Adm-clerical,Female,40,>50K
26,Some-college,Sales,Male,50,<=50K
35,Assoc-acdm,Sales,Female,36,<=50K
25,HS-grad,Sales,Female,40,<=50K
46,Assoc-voc,?,Female,35,>50K
39,Bachelors,Craft-repair,Male,50,>50K
41,Some-college,Craft-repair,Male,45,>50K
59,Bachelors,Handlers-cleaners,Male,40,>50K
37,HS-grad,Craft-repair,Male,40,<=50K
38,Some-college,Craft-repair,Male,43,<=50K
33,Bachelors,Exec-managerial,Male,40,<=50K
23,Assoc-acdm,Other-service,Female,40,<=50K
67,Masters,Prof-specialty,Male,2,>50K
60,Bachelors,Prof-specialty,Female,48,>50K
39,Bachelors,Prof-specialty,Male,50,>50K
32,HS-grad,Transport-moving,Male,60,>50K
26,Bachelors,Prof-specialty,Female,45,<=50K
39,HS-grad,Tech-support,Female,50,<=50K
28,Some-college,Adm-clerical,Female,40,<=50K
29,11th,Craft-repair,Female,52,<=50K
43,Assoc-voc,Craft-repair,Male,50,<=50K
23,Some-college,Tech-support,Male,25,<=50K
32,Bachelors,Sales,Male,45,>50K
33,Some-college,Prof-specialty,Female,60,>50K
45,HS-grad,Other-service,Female,35,<=50K
48,HS-grad,Craft-repair,Male,40,<=50K
43,Prof-school,Prof-specialty,Male,45,>50K
50,HS-grad,Transport-moving,Male,40,>50K
63,Bachelors,Tech-support,Male,40,>50K
55,HS-grad,Craft-repair,Male,40,>50K
22,Bachelors,Exec-managerial,Female,35,<=50K
32,HS-grad,Other-service,Male,60,<=50K
27,Assoc-acdm,Exec-managerial,Male,55,<=50K
22,Bachelors,Sales,Female,15,<=50K
44,HS-grad,Transport-moving,Male,68,<=50K
34,HS-grad,Other-service,Female,40,<=50K
28,HS-grad,Machine-op-inspct,Female,40,<=50K
40,Masters,Prof-specialty,Female,24,>50K
45,Some-college,Transport-moving,Male,55,<=50K
17,10th,Other-service,Male,15,<=50K
53,12th,Craft-repair,Male,45,<=50K
58,Assoc-acdm,Craft-repair,Male,40,>50K
55,HS-grad,Craft-repair,Male,35,<=50K
44,Assoc-voc,Craft-repair,Male,44,<=50K
40,HS-grad,Craft-repair,Male,30,<=50K
58,Masters,Exec-managerial,Male,50,<=50K
38,HS-grad,Craft-repair,Male,40,>50K
62,9th,Priv-house-serv,Female,22,<=50K
31,Assoc-voc,Craft-repair,Male,38,<=50K
31,11th,Craft-repair,Male,40,<=50K
30,HS-grad,Exec-managerial,Male,45,<=50K
37,HS-grad,Adm-clerical,Female,40,<=50K
38,HS-grad,Craft-repair,Male,40,<=50K
58,12th,Farming-fishing,Male,40,<=50K
30,Bachelors,Exec-managerial,Male,50,>50K
28,Assoc-voc,Prof-specialty,Female,40,<=50K
46,Some-college,Exec-managerial,Female,70,<=50K
34,Bachelors,Tech-support,Female,40,<=50K
39,Some-college,Craft-repair,Male,99,<=50K
61,Some-college,Sales,Female,20,<=50K
30,Assoc-voc,Machine-op-inspct,Female,40,<=50K
31,HS-grad,Other-service,Female,40,<=50K
21,HS-grad,Adm-clerical,Male,40,<=50K
50,HS-grad,Machine-op-inspct,Male,58,<=50K
47,HS-grad,Adm-clerical,Male,33,<=50K
20,HS-grad,Handlers-cleaners,Male,40,<=50K
23,Bachelors,Other-service,Female,30,<=50K
46,1st-4th,Other-service,Female,40,<=50K
20,HS-grad,Handlers-cleaners,Male,45,<=50K
33,Bachelors,Sales,Male,50,>50K
30,Some-college,Adm-clerical,Female,30,<=50K
43,Some-college,Protective-serv,Female,40,<=50K
23,Some-college,Handlers-cleaners,Male,60,<=50K
34,Bachelors,Exec-managerial,Male,50,>50K
25,Some-college,Adm-clerical,Male,40,<=50K
50,HS-grad,Prof-specialty,Female,40,>50K
44,Masters,Exec-managerial,Female,24,>50K
26,Some-college,Prof-specialty,Female,40,<=50K
35,Doctorate,Prof-specialty,Female,80,>50K
48,HS-grad,Prof-specialty,Male,15,<=50K
26,HS-grad,Machine-op-inspct,Male,40,<=50K
41,Masters,Prof-specialty,Female,40,<=50K
25,Bachelors,Other-service,Male,40,<=50K
33,Assoc-voc,Prof-specialty,Female,55,<=50K
24,Bachelors,Exec-managerial,Female,40,<=50K
31,Bachelors,Adm-clerical,Female,40,<=50K
24,Assoc-acdm,Prof-specialty,Female,2,<=50K
41,9th,Priv-house-serv,Female,40,<=50K
38,Some-college,Craft-repair,Male,45,<=50K
19,HS-grad,Craft-repair,Male,40,<=50K
19,HS-grad,Adm-clerical,Male,40,<=50K
24,HS-grad,Other-service,Male,40,<=50K
59,Bachelors,?,Male,40,<=50K
67,Masters,Exec-managerial,Male,55,>50K
49,10th,Machine-op-inspct,Male,40,<=50K
35,Assoc-voc,Tech-support,Male,40,>50K
44,Some-college,Exec-managerial,Male,45,>50K
58,Some-college,?,Male,40,>50K
22,Assoc-acdm,Protective-serv,Male,60,<=50K
21,Some-college,Exec-managerial,Male,10,<=50K
50,Some-college,Handlers-cleaners,Male,50,<=50K
44,Assoc-acdm,Prof-specialty,Male,48,<=50K
36,Some-college,Adm-clerical,Male,40,<=50K
30,Some-college,Adm-clerical,Male,48,>50K
52,HS-grad,Sales,Male,40,>50K
35,HS-grad,Craft-repair,Male,90,<=50K
48,Assoc-voc,Protective-serv,Male,48,<=50K
23,HS-grad,Sales,Male,40,<=50K
37,Masters,Sales,Male,50,<=50K
44,Masters,Prof-specialty,Male,55,>50K
44,HS-grad,Transport-moving,Male,50,>50K
36,Bachelors,Prof-specialty,Male,40,<=50K
26,Some-college,Exec-managerial,Male,12,<=50K
31,Bachelors,Prof-specialty,Male,45,>50K
23,HS-grad,?,Male,12,<=50K
29,HS-grad,Craft-repair,Male,50,<=50K
53,HS-grad,Craft-repair,Female,40,<=50K
52,Assoc-voc,Exec-managerial,Male,40,<=50K
55,HS-grad,Handlers-cleaners,Male,40,>50K
31,10th,Sales,Male,40,<=50K
19,HS-grad,?,Female,16,<=50K
64,HS-grad,?,Female,30,<=50K
55,HS-grad,Sales,Male,40,<=50K
48,Masters,Prof-specialty,Male,55,>50K
20,HS-grad,Craft-repair,Female,40,<=50K
50,HS-grad,Adm-clerical,Female,30,>50K
45,Bachelors,Exec-managerial,Male,51,<=50K
17,10th,Handlers-cleaners,Male,10,<=50K
38,HS-grad,Other-service,Female,25,<=50K
43,HS-grad,Exec-managerial,Female,40,>50K
22,HS-grad,Craft-repair,Male,30,<=50K
63,HS-grad,Craft-repair,Female,40,<=50K
36,Bachelors,Exec-managerial,Male,45,<=50K
56,Bachelors,Prof-specialty,Male,50,>50K
43,Prof-school,Prof-specialty,Male,40,<=50K
41,Bachelors,Tech-support,Male,45,>50K
41,HS-grad,Adm-clerical,Female,40,<=50K
36,Bachelors,Prof-specialty,Male,45,<=50K
59,Doctorate,Prof-specialty,Male,50,>50K
46,Assoc-acdm,Exec-managerial,Male,44,>50K
23,Bachelors,Prof-specialty,Female,36,<=50K
46,Some-college,Prof-specialty,Male,20,<=50K
53,Bachelors,Adm-clerical,Male,40,>50K
47,HS-grad,Machine-op-inspct,Male,56,<=50K
46,Masters,Prof-specialty,Female,40,<=50K
47,HS-grad,Craft-repair,Male,56,>50K
29,HS-grad,Machine-op-inspct,Male,30,>50K
32,Assoc-voc,Exec-managerial,Female,40,<=50K
90,HS-grad,Machine-op-inspct,Male,40,<=50K
63,Bachelors,Craft-repair,Male,49,<=50K
23,Assoc-voc,Prof-specialty,Male,40,<=50K
76,Bachelors,?,Male,30,<=50K
23,Assoc-voc,Adm-clerical,Female,40,<=50K
44,Some-college,Adm-clerical,Female,30,>50K
81,10th,Exec-managerial,Female,28,<=50K
17,10th,Other-service,Female,12,<=50K
56,Assoc-voc,Tech-support,Male,40,>50K
58,10th,Craft-repair,Male,40,<=50K
45,Bachelors,Adm-clerical,Male,45,>50K
25,HS-grad,Handlers-cleaners,Male,40,<=50K
36,Bachelors,Prof-specialty,Female,35,>50K
32,Assoc-voc,Tech-support,Female,24,>50K
25,HS-grad,Other-service,Male,30,<=50K
29,Some-college,Adm-clerical,Male,40,>50K
23,HS-grad,Adm-clerical,Male,60,<=50K
41,Masters,Prof-specialty,Male,55,>50K
48,Bachelors,Exec-managerial,Male,40,>50K
29,HS-grad,Transport-moving,Male,60,<=50K
27,Masters,?,Male,20,<=50K
55,Some-college,Craft-repair,Male,40,<=50K
30,11th,Handlers-cleaners,Male,40,<=50K
45,Some-college,Other-service,Female,40,<=50K
50,HS-grad,Craft-repair,Male,40,<=50K
22,HS-grad,Craft-repair,Male,50,<=50K
80,HS-grad,Other-service,Female,32,<=50K
30,HS-grad,Handlers-cleaners,Male,44,<=50K
20,Some-college,Sales,Female,20,<=50K
29,HS-grad,Sales,Male,35,<=50K
56,Some-college,Machine-op-inspct,Male,40,<=50K
63,Bachelors,Adm-clerical,Male,40,<=50K
20,HS-grad,Handlers-cleaners,Male,40,<=50K
38,HS-grad,Adm-clerical,Female,40,<=50K
31,HS-grad,Craft-repair,Male,40,<=50K
21,Some-college,Sales,Male,35,<=50K
47,10th,Machine-op-inspct,Male,46,>50K
25,Bachelors,Tech-support,Female,40,<=50K
31,Some-college,Adm-clerical,Female,38,<=50K
28,HS-grad,Exec-managerial,Female,40,<=50K
38,HS-grad,Transport-moving,Male,99,<=50K
30,Bachelors,Protective-serv,Male,40,<=50K
39,HS-grad,Exec-managerial,Male,40,>50K
27,Bachelors,Prof-specialty,Female,36,<=50K
26,Some-college,Exec-managerial,Female,40,<=50K
47,HS-grad,Adm-clerical,Female,40,<=50K
27,HS-grad,Craft-repair,Male,50,<=50K
43,Some-college,Protective-serv,Male,32,<=50K
32,Bachelors,Prof-specialty,Male,55,<=50K
20,Some-college,Sales,Male,30,<=50K
21,12th,Handlers-cleaners,Female,20,<=50K
32,Assoc-voc,Prof-specialty,Male,40,<=50K
37,Assoc-voc,Machine-op-inspct,Male,48,<=50K
45,HS-grad,Craft-repair,Male,40,<=50K
37,Assoc-acdm,Sales,Male,40,>50K
54,9th,?,Female,15,<=50K
24,Bachelors,Prof-specialty,Male,25,<=50K
28,11th,?,Male,30,<=50K
23,Some-college,Farming-fishing,Male,40,<=50K
54,HS-grad,?,Male,40,<=50K
40,HS-grad,Machine-op-inspct,Male,40,>50K
38,Some-college,Craft-repair,Male,48,>50K
71,10th,Machine-op-inspct,Male,40,<=50K
51,Some-college,Adm-clerical,Female,40,<=50K
52,Some-college,Adm-clerical,Male,5,<=50K
30,Bachelors,Sales,Female,40,<=50K
34,HS-grad,Craft-repair,Male,40,>50K
38,10th,Machine-op-inspct,Female,40,<=50K
43,Assoc-voc,Prof-specialty,Female,40,>50K
43,11th,Transport-moving,Male,42,<=50K
36,Some-college,Exec-managerial,Male,40,>50K
24,Some-college,Adm-clerical,Female,40,<=50K
29,1st-4th,?,Male,40,<=50K
55,10th,Other-service,Female,40,<=50K
51,Masters,Prof-specialty,Male,60,>50K
43,HS-grad,Exec-managerial,Female,40,<=50K
28,HS-grad,Protective-serv,Male,40,<=50K
54,Assoc-acdm,Sales,Male,45,<=50K
47,Some-college,Prof-specialty,Male,40,>50K
47,Bachelors,Sales,Male,55,>50K
47,Some-college,Other-service,Male,57,>50K
38,Some-college,Adm-clerical,Female,35,<=50K
60,5th-6th,Farming-fishing,Male,40,<=50K
19,HS-grad,Sales,Female,25,<=50K
22,Some-college,Adm-clerical,Female,25,<=50K
55,Masters,Prof-specialty,Male,40,>50K
44,Some-college,Sales,Female,35,<=50K
53,1st-4th,Exec-managerial,Male,67,>50K
44,Masters,Prof-specialty,Female,40,>50K
28,Bachelors,Protective-serv,Male,50,<=50K
30,Some-college,Transport-moving,Female,40,<=50K
39,HS-grad,Exec-managerial,Female,40,<=50K
43,HS-grad,Exec-managerial,Female,40,<=50K
24,Bachelors,Sales,Female,40,<=50K
27,Assoc-voc,Protective-serv,Male,56,<=50K
64,5th-6th,Farming-fishing,Male,70,<=50K
41,Some-college,Farming-fishing,Male,40,>50K
28,HS-grad,Transport-moving,Male,40,<=50K
61,HS-grad,Prof-specialty,Male,30,<=50K
27,11th,Machine-op-inspct,Female,40,<=50K
49,Some-college,Adm-clerical,Female,32,<=50K
20,Some-college,Craft-repair,Male,40,<=50K
41,Bachelors,Prof-specialty,Female,40,<=50K
28,HS-grad,Craft-repair,Male,40,<=50K
36,HS-grad,Machine-op-inspct,Male,40,<=50K
44,Bachelors,Craft-repair,Male,40,<=50K
51,Bachelors,Adm-clerical,Female,20,>50K
40,Some-college,Prof-specialty,Female,38,<=50K
19,HS-grad,Craft-repair,Female,40,<=50K
54,Some-college,Prof-specialty,Female,40,<=50K
55,HS-grad,Craft-repair,Male,40,<=50K
57,Assoc-voc,Prof-specialty,Female,40,<=50K
29,Some-college,Priv-house-serv,Female,30,<=50K
51,HS-grad,Sales,Female,43,<=50K
44,HS-grad,Other-service,Male,37,<=50K
35,Assoc-voc,Protective-serv,Male,42,<=50K
40,HS-grad,Transport-moving,Male,40,<=50K
46,7th-8th,Other-service,Female,32,<=50K
25,Some-college,Craft-repair,Male,60,>50K
33,Bachelors,Prof-specialty,Male,36,<=50K
32,Some-college,Machine-op-inspct,Female,40,<=50K
22,HS-grad,Tech-support,Female,40,<=50K
39,Some-college,Sales,Female,40,<=50K
18,HS-grad,Farming-fishing,Male,40,<=50K
43,HS-grad,Adm-clerical,Female,45,<=50K
46,HS-grad,Tech-support,Male,40,<=50K
63,Some-college,Sales,Male,48,>50K
40,Some-college,?,Male,8,<=50K
59,Bachelors,Exec-managerial,Male,60,>50K
40,Masters,Prof-specialty,Female,40,<=50K
23,HS-grad,Other-service,Male,35,<=50K
64,HS-grad,?,Male,10,<=50K
36,Assoc-voc,Sales,Male,60,<=50K
48,HS-grad,Machine-op-inspct,Female,40,<=50K
43,Some-college,Prof-specialty,Female,40,>50K
18,10th,Other-service,Female,30,<=50K
17,11th,Craft-repair,Male,16,<=50K
36,Prof-school,Prof-specialty,Male,50,<=50K
